Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,7825129,-,b'Victoria',b'Australia',-37.84,145.03,10,40,10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Clearsky GHI
2020,1,21,8,30,581
2020,1,21,9,0,683
2020,1,21,9,30,774
2020,1,21,10,0,854
2020,1,21,10,30,925
2020,1,21,11,0,983
2020,1,21,11,30,1022
2020,1,21,12,0,1051
2020,1,21,12,30,1059
2020,1,21,13,0,1054
2020,1,21,13,30,1031
2020,1,21,14,0,989
2020,1,21,14,30,935
2020,1,21,15,0,868
2020,1,21,15,30,788
2020,1,21,16,0,696
2020,1,21,16,30,597
2020,1,21,17,0,491
2020,1,21,17,30,383
2020,1,21,18,0,274
2020,1,21,18,30,170
2020,1,21,19,0,78
2020,1,21,19,30,14
2020,1,21,20,0,0
2020,1,21,20,30,0
2020,1,21,21,0,0
2020,1,21,21,30,0
2020,1,21,22,0,0
2020,1,21,22,30,0
2020,1,21,23,0,0
2020,1,21,23,30,0
2020,1,22,0,0,0
2020,1,22,0,30,0
2020,1,22,1,0,0
2020,1,22,1,30,0
2020,1,22,2,0,0
2020,1,22,2,30,0
2020,1,22,3,0,0
2020,1,22,3,30,0
2020,1,22,4,0,0
2020,1,22,4,30,0
2020,1,22,5,0,0
2020,1,22,5,30,10
2020,1,22,6,0,69
2020,1,22,6,30,157
2020,1,22,7,0,257
2020,1,22,7,30,363
2020,1,22,8,0,468
2020,1,22,8,30,570
2020,1,22,9,0,668
2020,1,22,9,30,758
2020,1,22,10,0,836
2020,1,22,10,30,901
2020,1,22,11,0,949
2020,1,22,11,30,985
2020,1,22,12,0,1006
2020,1,22,12,30,1013
2020,1,22,13,0,1005
2020,1,22,13,30,980
2020,1,22,14,0,937
2020,1,22,14,30,883
2020,1,22,15,0,818
2020,1,22,15,30,742
2020,1,22,16,0,655
2020,1,22,16,30,559
2020,1,22,17,0,457
2020,1,22,17,30,352
2020,1,22,18,0,246
2020,1,22,18,30,149
2020,1,22,19,0,63
2020,1,22,19,30,9
2020,1,22,20,0,0
2020,1,22,20,30,0
2020,1,22,21,0,0
2020,1,22,21,30,0
2020,1,22,22,0,0
2020,1,22,22,30,0
2020,1,22,23,0,0
2020,1,22,23,30,0
2020,1,23,0,0,0
2020,1,23,0,30,0
2020,1,23,1,0,0
2020,1,23,1,30,0
2020,1,23,2,0,0
2020,1,23,2,30,0
2020,1,23,3,0,0
2020,1,23,3,30,0
2020,1,23,4,0,0
2020,1,23,4,30,0
2020,1,23,5,0,0
2020,1,23,5,30,0
2020,1,23,6,0,62
2020,1,23,6,30,145
2020,1,23,7,0,250
2020,1,23,7,30,355
2020,1,23,8,0,466
2020,1,23,8,30,570
2020,1,23,9,0,669
2020,1,23,9,30,759
2020,1,23,10,0,812
2020,1,23,10,30,880
2020,1,23,11,0,943
2020,1,23,11,30,985
2020,1,23,12,0,1009
2020,1,23,12,30,1020
2020,1,23,13,0,1007
2020,1,23,13,30,989
2020,1,23,14,0,954
2020,1,23,14,30,902
2020,1,23,15,0,844
2020,1,23,15,30,765
2020,1,23,16,0,667
2020,1,23,16,30,571
2020,1,23,17,0,479
2020,1,23,17,30,371
2020,1,23,18,0,266
2020,1,23,18,30,163
2020,1,23,19,0,73
2020,1,23,19,30,12
2020,1,23,20,0,0
2020,1,23,20,30,0
2020,1,23,21,0,0
2020,1,23,21,30,0
2020,1,23,22,0,0
2020,1,23,22,30,0
2020,1,23,23,0,0
2020,1,23,23,30,0
2020,1,24,0,0,0
2020,1,24,0,30,0
2020,1,24,1,0,0
2020,1,24,1,30,0
2020,1,24,2,0,0
2020,1,24,2,30,0
2020,1,24,3,0,0
2020,1,24,3,30,0
2020,1,24,4,0,0
2020,1,24,4,30,0
2020,1,24,5,0,0
2020,1,24,5,30,0
2020,1,24,6,0,68
2020,1,24,6,30,160
2020,1,24,7,0,261
2020,1,24,7,30,369
2020,1,24,8,0,475
2020,1,24,8,30,581
2020,1,24,9,0,678
2020,1,24,9,30,769
2020,1,24,10,0,851
2020,1,24,10,30,920
2020,1,24,11,0,979
2020,1,24,11,30,1017
2020,1,24,12,0,1043
2020,1,24,12,30,1049
2020,1,24,13,0,1040
2020,1,24,13,30,1017
2020,1,24,14,0,978
2020,1,24,14,30,924
2020,1,24,15,0,861
2020,1,24,15,30,782
2020,1,24,16,0,696
2020,1,24,16,30,597
2020,1,24,17,0,494
2020,1,24,17,30,385
2020,1,24,18,0,277
2020,1,24,18,30,172
2020,1,24,19,0,78
2020,1,24,19,30,14
2020,1,24,20,0,0
2020,1,24,20,30,0
2020,1,24,21,0,0
2020,1,24,21,30,0
2020,1,24,22,0,0
2020,1,24,22,30,0
2020,1,24,23,0,0
2020,1,24,23,30,0
2020,1,25,0,0,0
2020,1,25,0,30,0
2020,1,25,1,0,0
2020,1,25,1,30,0
2020,1,25,2,0,0
2020,1,25,2,30,0
2020,1,25,3,0,0
2020,1,25,3,30,0
2020,1,25,4,0,0
2020,1,25,4,30,0
2020,1,25,5,0,0
2020,1,25,5,30,0
2020,1,25,6,0,66
2020,1,25,6,30,156
2020,1,25,7,0,260
2020,1,25,7,30,368
2020,1,25,8,0,479
2020,1,25,8,30,584
2020,1,25,9,0,685
2020,1,25,9,30,776
2020,1,25,10,0,855
2020,1,25,10,30,924
2020,1,25,11,0,979
2020,1,25,11,30,1019
2020,1,25,12,0,1041
2020,1,25,12,30,1051
2020,1,25,13,0,1040
2020,1,25,13,30,1017
2020,1,25,14,0,977
2020,1,25,14,30,922
2020,1,25,15,0,854
2020,1,25,15,30,775
2020,1,25,16,0,684
2020,1,25,16,30,586
2020,1,25,17,0,481
2020,1,25,17,30,374
2020,1,25,18,0,266
2020,1,25,18,30,163
2020,1,25,19,0,73
2020,1,25,19,30,12
2020,1,25,20,0,0
2020,1,25,20,30,0
2020,1,25,21,0,0
2020,1,25,21,30,0
2020,1,25,22,0,0
2020,1,25,22,30,0
2020,1,25,23,0,0
2020,1,25,23,30,0
2020,1,26,0,0,0
2020,1,26,0,30,0
2020,1,26,1,0,0
2020,1,26,1,30,0
2020,1,26,2,0,0
2020,1,26,2,30,0
2020,1,26,3,0,0
2020,1,26,3,30,0
2020,1,26,4,0,0
2020,1,26,4,30,0
2020,1,26,5,0,0
2020,1,26,5,30,0
2020,1,26,6,0,57
2020,1,26,6,30,142
2020,1,26,7,0,243
2020,1,26,7,30,348
2020,1,26,8,0,456
2020,1,26,8,30,560
2020,1,26,9,0,658
2020,1,26,9,30,749
2020,1,26,10,0,834
2020,1,26,10,30,901
2020,1,26,11,0,956
2020,1,26,11,30,996
2020,1,26,12,0,1022
2020,1,26,12,30,1029
2020,1,26,13,0,1024
2020,1,26,13,30,1000
2020,1,26,14,0,959
2020,1,26,14,30,905
2020,1,26,15,0,835
2020,1,26,15,30,756
2020,1,26,16,0,659
2020,1,26,16,30,563
2020,1,26,17,0,460
2020,1,26,17,30,355
2020,1,26,18,0,248
2020,1,26,18,30,150
2020,1,26,19,0,63
2020,1,26,19,30,8
2020,1,26,20,0,0
2020,1,26,20,30,0
2020,1,26,21,0,0
2020,1,26,21,30,0
2020,1,26,22,0,0
2020,1,26,22,30,0
2020,1,26,23,0,0
2020,1,26,23,30,0
2020,1,27,0,0,0
2020,1,27,0,30,0
2020,1,27,1,0,0
2020,1,27,1,30,0
2020,1,27,2,0,0
2020,1,27,2,30,0
2020,1,27,3,0,0
2020,1,27,3,30,0
2020,1,27,4,0,0
2020,1,27,4,30,0
2020,1,27,5,0,0
2020,1,27,5,30,0
2020,1,27,6,0,59
2020,1,27,6,30,146
2020,1,27,7,0,248
2020,1,27,7,30,356
2020,1,27,8,0,465
2020,1,27,8,30,573
2020,1,27,9,0,673
2020,1,27,9,30,765
2020,1,27,10,0,845
2020,1,27,10,30,912
2020,1,27,11,0,969
2020,1,27,11,30,1007
2020,1,27,12,0,1034
2020,1,27,12,30,1041
2020,1,27,13,0,1034
2020,1,27,13,30,1009
2020,1,27,14,0,971
2020,1,27,14,30,913
2020,1,27,15,0,843
2020,1,27,15,30,763
2020,1,27,16,0,669
2020,1,27,16,30,570
2020,1,27,17,0,463
2020,1,27,17,30,357
2020,1,27,18,0,252
2020,1,27,18,30,152
2020,1,27,19,0,66
2020,1,27,19,30,0
2020,1,27,20,0,0
2020,1,27,20,30,0
2020,1,27,21,0,0
2020,1,27,21,30,0
2020,1,27,22,0,0
2020,1,27,22,30,0
2020,1,27,23,0,0
2020,1,27,23,30,0
2020,1,28,0,0,0
2020,1,28,0,30,0
2020,1,28,1,0,0
2020,1,28,1,30,0
2020,1,28,2,0,0
2020,1,28,2,30,0
2020,1,28,3,0,0
2020,1,28,3,30,0
2020,1,28,4,0,0
2020,1,28,4,30,0
2020,1,28,5,0,0
2020,1,28,5,30,0
2020,1,28,6,0,56
2020,1,28,6,30,141
2020,1,28,7,0,242
2020,1,28,7,30,349
2020,1,28,8,0,456
2020,1,28,8,30,560
2020,1,28,9,0,659
2020,1,28,9,30,750
2020,1,28,10,0,826
2020,1,28,10,30,892
2020,1,28,11,0,947
2020,1,28,11,30,988
2020,1,28,12,0,1012
2020,1,28,12,30,1019
2020,1,28,13,0,1011
2020,1,28,13,30,987
2020,1,28,14,0,946
2020,1,28,14,30,894
2020,1,28,15,0,828
2020,1,28,15,30,749
2020,1,28,16,0,656
2020,1,28,16,30,560
2020,1,28,17,0,458
2020,1,28,17,30,353
2020,1,28,18,0,251
2020,1,28,18,30,152
2020,1,28,19,0,65
2020,1,28,19,30,0
2020,1,28,20,0,0
2020,1,28,20,30,0
2020,1,28,21,0,0
2020,1,28,21,30,0
2020,1,28,22,0,0
2020,1,28,22,30,0
2020,1,28,23,0,0
2020,1,28,23,30,0
2020,1,29,0,0,0
2020,1,29,0,30,0
2020,1,29,1,0,0
2020,1,29,1,30,0
2020,1,29,2,0,0
2020,1,29,2,30,0
2020,1,29,3,0,0
2020,1,29,3,30,0
2020,1,29,4,0,0
2020,1,29,4,30,0
2020,1,29,5,0,0
2020,1,29,5,30,0
2020,1,29,6,0,55
2020,1,29,6,30,142
2020,1,29,7,0,246
2020,1,29,7,30,355
2020,1,29,8,0,467
2020,1,29,8,30,574
2020,1,29,9,0,676
2020,1,29,9,30,769
2020,1,29,10,0,847
2020,1,29,10,30,917
2020,1,29,11,0,975
2020,1,29,11,30,1016
2020,1,29,12,0,1044
2020,1,29,12,30,1053
2020,1,29,13,0,1050
2020,1,29,13,30,1027
2020,1,29,14,0,989
2020,1,29,14,30,938
2020,1,29,15,0,871
2020,1,29,15,30,791
2020,1,29,16,0,700
2020,1,29,16,30,600
2020,1,29,17,0,493
2020,1,29,17,30,384
2020,1,29,18,0,273
2020,1,29,18,30,166
2020,1,29,19,0,72
2020,1,29,19,30,0
2020,1,29,20,0,0
2020,1,29,20,30,0
2020,1,29,21,0,0
2020,1,29,21,30,0
2020,1,29,22,0,0
2020,1,29,22,30,0
2020,1,29,23,0,0
2020,1,29,23,30,0
2020,1,30,0,0,0
2020,1,30,0,30,0
2020,1,30,1,0,0
2020,1,30,1,30,0
2020,1,30,2,0,0
2020,1,30,2,30,0
2020,1,30,3,0,0
2020,1,30,3,30,0
2020,1,30,4,0,0
2020,1,30,4,30,0
2020,1,30,5,0,0
2020,1,30,5,30,0
2020,1,30,6,0,58
2020,1,30,6,30,150
2020,1,30,7,0,257
2020,1,30,7,30,368
2020,1,30,8,0,480
2020,1,30,8,30,590
2020,1,30,9,0,692
2020,1,30,9,30,786
2020,1,30,10,0,867
2020,1,30,10,30,939
2020,1,30,11,0,991
2020,1,30,11,30,1033
2020,1,30,12,0,1058
2020,1,30,12,30,1065
2020,1,30,13,0,1057
2020,1,30,13,30,1030
2020,1,30,14,0,991
2020,1,30,14,30,934
2020,1,30,15,0,865
2020,1,30,15,30,782
2020,1,30,16,0,688
2020,1,30,16,30,586
2020,1,30,17,0,479
2020,1,30,17,30,370
2020,1,30,18,0,260
2020,1,30,18,30,156
2020,1,30,19,0,65
2020,1,30,19,30,0
2020,1,30,20,0,0
2020,1,30,20,30,0
2020,1,30,21,0,0
2020,1,30,21,30,0
2020,1,30,22,0,0
2020,1,30,22,30,0
2020,1,30,23,0,0
2020,1,30,23,30,0
2020,1,31,0,0,0
2020,1,31,0,30,0
2020,1,31,1,0,0
2020,1,31,1,30,0
2020,1,31,2,0,0
2020,1,31,2,30,0
2020,1,31,3,0,0
2020,1,31,3,30,0
2020,1,31,4,0,0
2020,1,31,4,30,0
2020,1,31,5,0,0
2020,1,31,5,30,0
2020,1,31,6,0,45
2020,1,31,6,30,127
2020,1,31,7,0,224
2020,1,31,7,30,328
2020,1,31,8,0,433
2020,1,31,8,30,535
2020,1,31,9,0,631
2020,1,31,9,30,721
2020,1,31,10,0,804
2020,1,31,10,30,871
2020,1,31,11,0,926
2020,1,31,11,30,965
2020,1,31,12,0,990
2020,1,31,12,30,997
2020,1,31,13,0,975
2020,1,31,13,30,952
2020,1,31,14,0,907
2020,1,31,14,30,855
2020,1,31,15,0,779
2020,1,31,15,30,703
2020,1,31,16,0,610
2020,1,31,16,30,516
2020,1,31,17,0,419
2020,1,31,17,30,318
2020,1,31,18,0,225
2020,1,31,18,30,131
2020,1,31,19,0,54
2020,1,31,19,30,0
2020,1,31,20,0,0
2020,1,31,20,30,0
2020,1,31,21,0,0
2020,1,31,21,30,0
2020,1,31,22,0,0
2020,1,31,22,30,0
2020,1,31,23,0,0
2020,1,31,23,30,0
2020,2,1,0,0,0
2020,2,1,0,30,0
2020,2,1,1,0,0
2020,2,1,1,30,0
2020,2,1,2,0,0
2020,2,1,2,30,0
2020,2,1,3,0,0
2020,2,1,3,30,0
2020,2,1,4,0,0
2020,2,1,4,30,0
2020,2,1,5,0,0
2020,2,1,5,30,0
2020,2,1,6,0,33
2020,2,1,6,30,104
2020,2,1,7,0,195
2020,2,1,7,30,293
2020,2,1,8,0,394
2020,2,1,8,30,493
2020,2,1,9,0,586
2020,2,1,9,30,672
2020,2,1,10,0,736
2020,2,1,10,30,801
2020,2,1,11,0,854
2020,2,1,11,30,893
2020,2,1,12,0,917
2020,2,1,12,30,927
2020,2,1,13,0,916
2020,2,1,13,30,894
2020,2,1,14,0,861
2020,2,1,14,30,811
2020,2,1,15,0,755
2020,2,1,15,30,680
2020,2,1,16,0,601
2020,2,1,16,30,509
2020,2,1,17,0,417
2020,2,1,17,30,316
2020,2,1,18,0,218
2020,2,1,18,30,126
2020,2,1,19,0,47
2020,2,1,19,30,0
2020,2,1,20,0,0
2020,2,1,20,30,0
2020,2,1,21,0,0
2020,2,1,21,30,0
2020,2,1,22,0,0
2020,2,1,22,30,0
2020,2,1,23,0,0
2020,2,1,23,30,0
2020,2,2,0,0,0
2020,2,2,0,30,0
2020,2,2,1,0,0
2020,2,2,1,30,0
2020,2,2,2,0,0
2020,2,2,2,30,0
2020,2,2,3,0,0
2020,2,2,3,30,0
2020,2,2,4,0,0
2020,2,2,4,30,0
2020,2,2,5,0,0
2020,2,2,5,30,0
2020,2,2,6,0,45
2020,2,2,6,30,130
2020,2,2,7,0,236
2020,2,2,7,30,346
2020,2,2,8,0,459
2020,2,2,8,30,567
2020,2,2,9,0,669
2020,2,2,9,30,763
2020,2,2,10,0,841
2020,2,2,10,30,911
2020,2,2,11,0,962
2020,2,2,11,30,1005
2020,2,2,12,0,1027
2020,2,2,12,30,1037
2020,2,2,13,0,1022
2020,2,2,13,30,1000
2020,2,2,14,0,959
2020,2,2,14,30,905
2020,2,2,15,0,839
2020,2,2,15,30,759
2020,2,2,16,0,664
2020,2,2,16,30,566
2020,2,2,17,0,463
2020,2,2,17,30,355
2020,2,2,18,0,250
2020,2,2,18,30,147
2020,2,2,19,0,60
2020,2,2,19,30,0
2020,2,2,20,0,0
2020,2,2,20,30,0
2020,2,2,21,0,0
2020,2,2,21,30,0
2020,2,2,22,0,0
2020,2,2,22,30,0
2020,2,2,23,0,0
2020,2,2,23,30,0
2020,2,3,0,0,0
2020,2,3,0,30,0
2020,2,3,1,0,0
2020,2,3,1,30,0
2020,2,3,2,0,0
2020,2,3,2,30,0
2020,2,3,3,0,0
2020,2,3,3,30,0
2020,2,3,4,0,0
2020,2,3,4,30,0
2020,2,3,5,0,0
2020,2,3,5,30,0
2020,2,3,6,0,33
2020,2,3,6,30,110
2020,2,3,7,0,204
2020,2,3,7,30,309
2020,2,3,8,0,426
2020,2,3,8,30,534
2020,2,3,9,0,651
2020,2,3,9,30,745
2020,2,3,10,0,828
2020,2,3,10,30,899
2020,2,3,11,0,958
2020,2,3,11,30,1000
2020,2,3,12,0,1028
2020,2,3,12,30,1038
2020,2,3,13,0,1038
2020,2,3,13,30,1015
2020,2,3,14,0,980
2020,2,3,14,30,926
2020,2,3,15,0,861
2020,2,3,15,30,780
2020,2,3,16,0,690
2020,2,3,16,30,587
2020,2,3,17,0,481
2020,2,3,17,30,370
2020,2,3,18,0,259
2020,2,3,18,30,153
2020,2,3,19,0,61
2020,2,3,19,30,0
2020,2,3,20,0,0
2020,2,3,20,30,0
2020,2,3,21,0,0
2020,2,3,21,30,0
2020,2,3,22,0,0
2020,2,3,22,30,0
2020,2,3,23,0,0
2020,2,3,23,30,0
2020,2,4,0,0,0
2020,2,4,0,30,0
2020,2,4,1,0,0
2020,2,4,1,30,0
2020,2,4,2,0,0
2020,2,4,2,30,0
2020,2,4,3,0,0
2020,2,4,3,30,0
2020,2,4,4,0,0
2020,2,4,4,30,0
2020,2,4,5,0,0
2020,2,4,5,30,0
2020,2,4,6,0,41
2020,2,4,6,30,125
2020,2,4,7,0,228
2020,2,4,7,30,338
2020,2,4,8,0,448
2020,2,4,8,30,556
2020,2,4,9,0,659
2020,2,4,9,30,753
2020,2,4,10,0,837
2020,2,4,10,30,908
2020,2,4,11,0,966
2020,2,4,11,30,1005
2020,2,4,12,0,1031
2020,2,4,12,30,1042
2020,2,4,13,0,1037
2020,2,4,13,30,1014
2020,2,4,14,0,976
2020,2,4,14,30,922
2020,2,4,15,0,854
2020,2,4,15,30,773
2020,2,4,16,0,680
2020,2,4,16,30,579
2020,2,4,17,0,473
2020,2,4,17,30,363
2020,2,4,18,0,252
2020,2,4,18,30,148
2020,2,4,19,0,57
2020,2,4,19,30,0
2020,2,4,20,0,0
2020,2,4,20,30,0
2020,2,4,21,0,0
2020,2,4,21,30,0
2020,2,4,22,0,0
2020,2,4,22,30,0
2020,2,4,23,0,0
2020,2,4,23,30,0
2020,2,5,0,0,0
2020,2,5,0,30,0
2020,2,5,1,0,0
2020,2,5,1,30,0
2020,2,5,2,0,0
2020,2,5,2,30,0
2020,2,5,3,0,0
2020,2,5,3,30,0
2020,2,5,4,0,0
2020,2,5,4,30,0
2020,2,5,5,0,0
2020,2,5,5,30,0
2020,2,5,6,0,34
2020,2,5,6,30,114
2020,2,5,7,0,213
2020,2,5,7,30,318
2020,2,5,8,0,428
2020,2,5,8,30,534
2020,2,5,9,0,637
2020,2,5,9,30,730
2020,2,5,10,0,805
2020,2,5,10,30,876
2020,2,5,11,0,935
2020,2,5,11,30,977
2020,2,5,12,0,1005
2020,2,5,12,30,1015
2020,2,5,13,0,1014
2020,2,5,13,30,992
2020,2,5,14,0,954
2020,2,5,14,30,900
2020,2,5,15,0,833
2020,2,5,15,30,753
2020,2,5,16,0,662
2020,2,5,16,30,563
2020,2,5,17,0,457
2020,2,5,17,30,347
2020,2,5,18,0,238
2020,2,5,18,30,137
2020,2,5,19,0,50
2020,2,5,19,30,0
2020,2,5,20,0,0
2020,2,5,20,30,0
2020,2,5,21,0,0
2020,2,5,21,30,0
2020,2,5,22,0,0
2020,2,5,22,30,0
2020,2,5,23,0,0
2020,2,5,23,30,0
2020,2,6,0,0,0
2020,2,6,0,30,0
2020,2,6,1,0,0
2020,2,6,1,30,0
2020,2,6,2,0,0
2020,2,6,2,30,0
2020,2,6,3,0,0
2020,2,6,3,30,0
2020,2,6,4,0,0
2020,2,6,4,30,0
2020,2,6,5,0,0
2020,2,6,5,30,0
2020,2,6,6,0,26
2020,2,6,6,30,99
2020,2,6,7,0,190
2020,2,6,7,30,290
2020,2,6,8,0,391
2020,2,6,8,30,491
2020,2,6,9,0,586
2020,2,6,9,30,675
2020,2,6,10,0,760
2020,2,6,10,30,827
2020,2,6,11,0,882
2020,2,6,11,30,921
2020,2,6,12,0,949
2020,2,6,12,30,957
2020,2,6,13,0,950
2020,2,6,13,30,928
2020,2,6,14,0,889
2020,2,6,14,30,836
2020,2,6,15,0,771
2020,2,6,15,30,692
2020,2,6,16,0,592
2020,2,6,16,30,498
2020,2,6,17,0,399
2020,2,6,17,30,299
2020,2,6,18,0,200
2020,2,6,18,30,108
2020,2,6,19,0,32
2020,2,6,19,30,0
2020,2,6,20,0,0
2020,2,6,20,30,0
2020,2,6,21,0,0
2020,2,6,21,30,0
2020,2,6,22,0,0
2020,2,6,22,30,0
2020,2,6,23,0,0
2020,2,6,23,30,0
2020,2,7,0,0,0
2020,2,7,0,30,0
2020,2,7,1,0,0
2020,2,7,1,30,0
2020,2,7,2,0,0
2020,2,7,2,30,0
2020,2,7,3,0,0
2020,2,7,3,30,0
2020,2,7,4,0,0
2020,2,7,4,30,0
2020,2,7,5,0,0
2020,2,7,5,30,0
2020,2,7,6,0,13
2020,2,7,6,30,73
2020,2,7,7,0,158
2020,2,7,7,30,254
2020,2,7,8,0,353
2020,2,7,8,30,450
2020,2,7,9,0,545
2020,2,7,9,30,631
2020,2,7,10,0,701
2020,2,7,10,30,767
2020,2,7,11,0,821
2020,2,7,11,30,862
2020,2,7,12,0,888
2020,2,7,12,30,898
2020,2,7,13,0,889
2020,2,7,13,30,867
2020,2,7,14,0,832
2020,2,7,14,30,782
2020,2,7,15,0,720
2020,2,7,15,30,646
2020,2,7,16,0,556
2020,2,7,16,30,465
2020,2,7,17,0,368
2020,2,7,17,30,270
2020,2,7,18,0,173
2020,2,7,18,30,85
2020,2,7,19,0,20
2020,2,7,19,30,0
2020,2,7,20,0,0
2020,2,7,20,30,0
2020,2,7,21,0,0
2020,2,7,21,30,0
2020,2,7,22,0,0
2020,2,7,22,30,0
2020,2,7,23,0,0
2020,2,7,23,30,0
2020,2,8,0,0,0
2020,2,8,0,30,0
2020,2,8,1,0,0
2020,2,8,1,30,0
2020,2,8,2,0,0
2020,2,8,2,30,0
2020,2,8,3,0,0
2020,2,8,3,30,0
2020,2,8,4,0,0
2020,2,8,4,30,0
2020,2,8,5,0,0
2020,2,8,5,30,0
2020,2,8,6,0,14
2020,2,8,6,30,76
2020,2,8,7,0,167
2020,2,8,7,30,261
2020,2,8,8,0,367
2020,2,8,8,30,467
2020,2,8,9,0,567
2020,2,8,9,30,656
2020,2,8,10,0,749
2020,2,8,10,30,818
2020,2,8,11,0,877
2020,2,8,11,30,919
2020,2,8,12,0,946
2020,2,8,12,30,957
2020,2,8,13,0,950
2020,2,8,13,30,928
2020,2,8,14,0,890
2020,2,8,14,30,837
2020,2,8,15,0,769
2020,2,8,15,30,691
2020,2,8,16,0,594
2020,2,8,16,30,499
2020,2,8,17,0,398
2020,2,8,17,30,296
2020,2,8,18,0,196
2020,2,8,18,30,105
2020,2,8,19,0,31
2020,2,8,19,30,0
2020,2,8,20,0,0
2020,2,8,20,30,0
2020,2,8,21,0,0
2020,2,8,21,30,0
2020,2,8,22,0,0
2020,2,8,22,30,0
2020,2,8,23,0,0
2020,2,8,23,30,0
2020,2,9,0,0,0
2020,2,9,0,30,0
2020,2,9,1,0,0
2020,2,9,1,30,0
2020,2,9,2,0,0
2020,2,9,2,30,0
2020,2,9,3,0,0
2020,2,9,3,30,0
2020,2,9,4,0,0
2020,2,9,4,30,0
2020,2,9,5,0,0
2020,2,9,5,30,0
2020,2,9,6,0,25
2020,2,9,6,30,99
2020,2,9,7,0,196
2020,2,9,7,30,300
2020,2,9,8,0,410
2020,2,9,8,30,516
2020,2,9,9,0,618
2020,2,9,9,30,711
2020,2,9,10,0,788
2020,2,9,10,30,858
2020,2,9,11,0,918
2020,2,9,11,30,960
2020,2,9,12,0,988
2020,2,9,12,30,996
2020,2,9,13,0,991
2020,2,9,13,30,966
2020,2,9,14,0,926
2020,2,9,14,30,871
2020,2,9,15,0,805
2020,2,9,15,30,724
2020,2,9,16,0,632
2020,2,9,16,30,532
2020,2,9,17,0,427
2020,2,9,17,30,321
2020,2,9,18,0,216
2020,2,9,18,30,118
2020,2,9,19,0,39
2020,2,9,19,30,0
2020,2,9,20,0,0
2020,2,9,20,30,0
2020,2,9,21,0,0
2020,2,9,21,30,0
2020,2,9,22,0,0
2020,2,9,22,30,0
2020,2,9,23,0,0
2020,2,9,23,30,0
2020,2,10,0,0,0
2020,2,10,0,30,0
2020,2,10,1,0,0
2020,2,10,1,30,0
2020,2,10,2,0,0
2020,2,10,2,30,0
2020,2,10,3,0,0
2020,2,10,3,30,0
2020,2,10,4,0,0
2020,2,10,4,30,0
2020,2,10,5,0,0
2020,2,10,5,30,0
2020,2,10,6,0,25
2020,2,10,6,30,99
2020,2,10,7,0,193
2020,2,10,7,30,295
2020,2,10,8,0,398
2020,2,10,8,30,501
2020,2,10,9,0,597
2020,2,10,9,30,687
2020,2,10,10,0,769
2020,2,10,10,30,839
2020,2,10,11,0,896
2020,2,10,11,30,939
2020,2,10,12,0,966
2020,2,10,12,30,976
2020,2,10,13,0,968
2020,2,10,13,30,945
2020,2,10,14,0,908
2020,2,10,14,30,856
2020,2,10,15,0,791
2020,2,10,15,30,713
2020,2,10,16,0,620
2020,2,10,16,30,523
2020,2,10,17,0,419
2020,2,10,17,30,315
2020,2,10,18,0,212
2020,2,10,18,30,116
2020,2,10,19,0,37
2020,2,10,19,30,0
2020,2,10,20,0,0
2020,2,10,20,30,0
2020,2,10,21,0,0
2020,2,10,21,30,0
2020,2,10,22,0,0
2020,2,10,22,30,0
2020,2,10,23,0,0
2020,2,10,23,30,0
2020,2,11,0,0,0
2020,2,11,0,30,0
2020,2,11,1,0,0
2020,2,11,1,30,0
2020,2,11,2,0,0
2020,2,11,2,30,0
2020,2,11,3,0,0
2020,2,11,3,30,0
2020,2,11,4,0,0
2020,2,11,4,30,0
2020,2,11,5,0,0
2020,2,11,5,30,0
2020,2,11,6,0,22
2020,2,11,6,30,91
2020,2,11,7,0,182
2020,2,11,7,30,283
2020,2,11,8,0,386
2020,2,11,8,30,487
2020,2,11,9,0,585
2020,2,11,9,30,675
2020,2,11,10,0,753
2020,2,11,10,30,821
2020,2,11,11,0,876
2020,2,11,11,30,917
2020,2,11,12,0,943
2020,2,11,12,30,953
2020,2,11,13,0,943
2020,2,11,13,30,921
2020,2,11,14,0,884
2020,2,11,14,30,833
2020,2,11,15,0,771
2020,2,11,15,30,694
2020,2,11,16,0,599
